time,{Haptics}.HapticsInstance.output_hapticfeedback_x_to_middleware,{Haptics}.HapticsInstance.output_hapticfeedback_y_to_middleware,{Haptics}.HapticsInstance.output_hapticfeedback_z_to_middleware,{Haptics}.HapticsInstance.output_user_pos_x_to_middleware,{Haptics}.HapticsInstance.output_user_pos_y_to_middleware,{Haptics}.HapticsInstance.output_user_pos_z_to_middleware,{Haptics}.HapticsInstance.output_op_pos_x_to_middleware,{Haptics}.HapticsInstance.output_op_pos_y_to_middleware,{Haptics}.HapticsInstance.output_op_pos_z_to_middleware,{RabbitMQ}.RabbitMQInstances.output_user_pos_x_to_op,{RabbitMQ}.RabbitMQInstances.output_user_pos_y_to_op,{RabbitMQ}.RabbitMQInstances.output_user_pos_z_to_op,{OptimalPath}.OptimalPathInstance.output_user_pos_x_to_haptics,{OptimalPath}.OptimalPathInstance.output_user_pos_y_to_haptics,{OptimalPath}.OptimalPathInstance.output_user_pos_z_to_haptics,{OptimalPath}.OptimalPathInstance.output_op_pos_x_to_haptics,{OptimalPath}.OptimalPathInstance.output_op_pos_y_to_haptics,{OptimalPath}.OptimalPathInstance.output_op_pos_z_to_haptics,{OptimalPath}.OptimalPathInstance.output_errorscore_to_haptics
2.700000000000001,0.0,0.0,0.0,-1.2575125,10.396085,-5.3802423,-1.22555017,10.4280472,-5.34828,-1.1395797,9.972596,-5.1213307,-1.1846217,10.215083,-5.2316413,-1.19348717,10.2062178,-5.24050665,0.008865340000000424
2.800000000000001,-0.0,-0.0,-0.0,-1.1846217,10.215083,-5.2316413,-1.19348717,10.2062178,-5.24050665,-1.1501275,9.894189,-5.1175556,-1.1395797,9.972596,-5.1213307,-1.17130673,9.940869,-5.153058,0.03172710999999969
2.9000000000000012,-0.0,-0.0,-0.0,-1.1395797,9.972596,-5.1213307,-1.17130673,9.940869,-5.153058,-1.1608268,9.74943,-5.094235,-1.1501275,9.894189,-5.1175556,-1.16520035,9.879116,-5.13262844,0.015072896666666816
3.0000000000000013,-0.0,-0.0,-0.0,-1.1501275,9.894189,-5.1175556,-1.16520035,9.879116,-5.13262844,-1.1457436,9.648562,-5.0247536,-1.1608268,9.74943,-5.094235,-1.15609586,9.754161,-5.089504,0.004730980000000014
3.1000000000000014,0.0,0.0,0.0,-1.1608268,9.74943,-5.094235,-1.15609586,9.754161,-5.089504,-1.2407113,9.514315,-5.0288944,-1.1457436,9.648562,-5.0247536,-1.1608429,9.633463,-5.03985262,0.015099106666665918
3.2000000000000015,-0.0,-0.0,-0.0,-1.1457436,9.648562,-5.0247536,-1.1608429,9.633463,-5.03985262,-1.3180476,9.450136,-5.0365396,-1.2407113,9.514315,-5.0288944,-1.2172811,9.53774452,-5.005464,0.023430040000000336
3.3000000000000016,0.0,0.0,0.0,-1.2407113,9.514315,-5.0288944,-1.2172811,9.53774452,-5.005464,-1.3180476,9.450136,-5.0365396,-1.3180476,9.450136,-5.0365396,-1.27645373,9.49173,-4.99494553,0.04159398000000003
3.4000000000000017,0.0,0.0,0.0,-1.3180476,9.450136,-5.0365396,-1.27645373,9.49173,-4.99494553,-1.4012482,9.367263,-5.015057,-1.3180476,9.450136,-5.0365396,-1.35466552,9.413845,-4.96847439,0.0016145699999997969
3.5000000000000018,-0.0,-0.0,0.0,-1.3180476,9.450136,-5.0365396,-1.35466552,9.413845,-4.96847439,-1.467895,9.173265,-4.8676357,-1.4012482,9.367263,-5.015057,-1.46447289,9.176687,-4.86421347,0.03431905333333359
3.600000000000002,-0.0,-0.0,0.0,-1.4012482,9.367263,-5.015057,-1.46447289,9.176687,-4.86421347,-1.5146353,9.073108,-4.862553,-1.467895,9.173265,-4.8676357,-1.47459388,9.113149,-4.82251167,0.0072302833333335315
3.700000000000002,-0.0,-0.0,0.0,-1.467895,9.173265,-4.8676357,-1.47459388,9.113149,-4.82251167,-1.4657345,8.949758,-4.6991186,-1.5146353,9.073108,-4.862553,-1.45366585,8.961826,-4.68705,0.04173015000000024
3.800000000000002,0.0,-0.0,0.0,-1.5146353,9.073108,-4.862553,-1.45366585,8.961826,-4.68705,-1.3318574,8.849091,-4.425161,-1.4657345,8.949758,-4.6991186,-1.3813014,8.799646,-4.47460461,0.05294503000000006
3.900000000000002,0.0,-0.0,0.0,-1.4657345,8.949758,-4.6991186,-1.3813014,8.799646,-4.47460461,-1.2648015,8.661617,-4.2106495,-1.3318574,8.849091,-4.425161,-1.29135334,8.635065,-4.237201,0.004812686666667195
4.000000000000002,0.0,-0.0,0.0,-1.3318574,8.849091,-4.425161,-1.29135334,8.635065,-4.237201,-1.2015193,8.53221,-4.03128,-1.2648015,8.661617,-4.2106495,-1.22921753,8.504512,-4.05897856,0.010049969999999853
4.100000000000001,0.0,-0.0,0.0,-1.2648015,8.661617,-4.2106495,-1.22921753,8.504512,-4.05897856,-1.1356288,8.411005,-3.8579245,-1.2015193,8.53221,-4.03128,-1.164034,8.3826,-3.88632965,0.010941883333333605
